snapshot_date,event_type,idProduct,idPerformance,eventCategory,sessionCode,idVenue,date,time,end_time,venue,event_name,event_category_name,session_name,session_info,availability_status,selling_status,is_sellable,source,venue_match,venue_master_name,venue_pref,venue_address,venue_comp,venue_events,selection_area,db_display_name,selection_grade,demand_point,candidate_status
2026-08-10,competition,261,261,8,WPO02,40,2026-09-21,14:30:00,19:15:00,名古屋市総合体育館［レインボープール］,水泳 (水球),水泳 (水球),水泳（水球） - WPO02,女子総当たり戦（3試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,normalized,名古屋市総合体育館[レインボープール],愛知,〒457-0833 愛知県名古屋市南区東又兵ヱ町５丁目１−５,水泳,水球,名古屋・南区,NGKアリーナ,◎,笠寺駅・タクシー需要,selected_master_match
2026-08-10,competition,327,327,32,FBL19,67,2026-09-21,16:00:00,18:00:00,ウェーブスタジアム刈谷,サッカー,サッカー,サッカー - FBL19,女子1次ラウンド（1試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,ウェーブスタジアム刈谷,愛知,〒448-0011 愛知県刈谷市築地町荒田１,サッカー,サッカー,刈谷,ウェーブスタジアム刈谷,○,名古屋への交通需要波及,selected_master_match
2026-08-10,competition,400,400,38,KAB02,61,2026-09-21,16:00:00,20:20:00,東海市民体育館,カバディ,カバディ,カバディ - KAB02,男子予選ラウンド ／ 女子予選ラウンド （４試合）,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,東海市民体育館,愛知,〒477-0037 愛知県東海市高横須賀町桝形１−１,カバディ,カバディ,東海,東海市民体育館,○,名古屋南部と連続した営業圏,selected_master_match
2026-08-10,competition,24,24,15,BK302,39,2026-09-21,17:40:00,21:00:00,金城ふ頭駅前特設コート,3x3 バスケットボール,3x3 バスケットボール,3×3 バスケットボール - BK302,女子予選プール（4試合） ／ 男子予選プール（4試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,金城ふ頭駅前特設コート,愛知,〒455-0848 愛知県名古屋市港区金城ふ頭３丁目２番１,バスケットボール,3x3 バスケットボール,名古屋・港区,金城ふ頭駅前特設コート,◎,金城ふ頭需要,selected_master_match
2026-08-10,competition,167,167,50,TTE03,60,2026-09-21,18:30:00,22:10:00,スカイホール豊田,卓球,卓球,卓球 - TTE03,女子ダブルス１回戦 ／ 男子団体１回戦 ,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,スカイホール豊田,愛知,〒471-0861 愛知県豊田市八幡町１丁目２０−２０ 豊田市総合体育館,卓球,卓球,豊田,スカイホール豊田,○,大会規模を考慮,selected_master_match
2026-08-10,competition,377,377,59,WSU04,16,2026-09-21,19:30:00,21:30:00,愛知県武道館,武術太極拳,武術太極拳,武術太極拳 - WSU04,男子散打 1/8決勝 ／ 女子散打 1/8決勝,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知県武道館,愛知,〒455-0078 愛知県名古屋市港区丸池町１丁目１−４,コンバットスポーツ、武術太極拳,柔術、クラッシュ、武術太極拳,名古屋・港区,愛知県武道館,◎,市内会場,selected_master_match
2026-08-10,competition,355,355,52,TST04,41,2026-09-22,09:00:00,16:45:00,名古屋市東山公園テニスセンター,ソフトテニス,ソフトテニス,ソフトテニス - TST04,男子シングルス ／ 予選ラウンド ／ 女子シングルス　 ／ 予選ラウンド,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市東山公園テニスセンター,愛知,〒468-0071 愛知県名古屋市天白区天白町大字八事裏山６０−１９,テニス,テニス、ソフトテニス,名古屋・千種区,東山公園テニスセンター,◎,市内会場,selected_master_match
2026-08-10,competition,378,378,59,WSU05,16,2026-09-22,09:00:00,16:30:00,愛知県武道館,武術太極拳,武術太極拳,武術太極拳 - WSU05,男子南拳・南棍 決勝 ／ 女子南拳・南刀 決勝 / メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知県武道館,愛知,〒455-0078 愛知県名古屋市港区丸池町１丁目１−４,コンバットスポーツ、武術太極拳,柔術、クラッシュ、武術太極拳,名古屋・港区,愛知県武道館,◎,市内会場,selected_master_match
2026-08-10,competition,387,387,44,SEW05,45,2026-09-22,09:00:00,12:00:00,名古屋市瑞穂公園体育館,セパタクロー,セパタクロー,セパタクロー - SEW05,男子チームレグ 予選,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市瑞穂公園体育館,愛知,〒467-0027 愛知県名古屋市瑞穂区田辺通３丁目4,セパタクロー,セパタクロー,名古屋・瑞穂区,パロマ瑞穂アリーナ,◎,市内会場,selected_master_match
2026-08-10,competition,477,477,23,CKT07,34,2026-09-22,09:00:00,12:00:00,愛知県口論義運動公園,クリケット（T20）,クリケット（T20）,クリケット (T20) - CKT07,女子3位決定戦 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知県口論義運動公園,愛知,〒470-0103 愛知県日進市北新町西口論義３２３−８,クリケット,クリケット,日進,愛知県口論義運動公園,○,名古屋東部から近い,selected_master_match
2026-08-10,competition,297,297,11,BDM03,27,2026-09-22,09:30:00,20:30:00,一宮市総合体育館,バドミントン,バドミントン,バドミントン - BDM03,女子団体 準々決勝 ／ 男子団体 準々決勝,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,一宮市総合体育館,愛知,〒491-0135 愛知県一宮市光明寺白山前２０,バドミントン,バドミントン,一宮,一宮市総合体育館,○,名駅を交通拠点にする可能性,selected_master_match
2026-08-10,competition,401,401,38,KAB03,61,2026-09-22,09:30:00,14:00:00,東海市民体育館,カバディ,カバディ,カバディ - KAB03,男子予選ラウンド ／ 女子予選ラウンド （４試合）,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,東海市民体育館,愛知,〒477-0037 愛知県東海市高横須賀町桝形１−１,カバディ,カバディ,東海,東海市民体育館,○,名古屋南部と連続した営業圏,selected_master_match
2026-08-10,competition,168,168,50,TTE04,60,2026-09-22,10:00:00,16:50:00,スカイホール豊田,卓球,卓球,卓球 - TTE04,女子団体2回戦  ／ 男子団体２回戦 ／ 混合ダブルス１回戦、２回戦,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,スカイホール豊田,愛知,〒471-0861 愛知県豊田市八幡町１丁目２０−２０ 豊田市総合体育館,卓球,卓球,豊田,スカイホール豊田,○,大会規模を考慮,selected_master_match
2026-08-10,competition,19,19,14,BKB12,14,2026-09-22,10:00:00,21:15:00,愛知国際アリーナ,バスケットボール,バスケットボール,バスケットボール - BKB12,女子予選フェーズ （4試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知国際アリーナ,愛知,〒462-0846 愛知県名古屋市北区名城１丁目２−２,バスケットボール、柔道,バスケットボール、柔道,名古屋・東区,IGアリーナ,◎,大規模会場・最重要,selected_master_match
2026-08-10,competition,194,194,55,VVO11,57,2026-09-22,10:00:00,21:20:00,小牧市スポーツ公園総合体育館,バレーボール,バレーボール,バレーボール - VVO11,女子7位決定戦 ／ 女子5位決定戦 ／ 女子3位決定戦 ／ 女子決勝戦 ／ 女子表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,小牧市スポーツ公園総合体育館,愛知,〒485-0016 愛知県小牧市間々原新田７３７ パークアリーナ内,バレーボール,バレーボール,小牧,小牧市スポーツ公園総合体育館,○,北部営業圏へ波,selected_master_match
2026-08-10,competition,25,25,15,BK303,39,2026-09-22,12:00:00,15:20:00,金城ふ頭駅前特設コート,3x3 バスケットボール,3x3 バスケットボール,3×3 バスケットボール - BK303,女子予選プール（4試合） ／ 男子予選プール（4試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,金城ふ頭駅前特設コート,愛知,〒455-0848 愛知県名古屋市港区金城ふ頭３丁目２番１,バスケットボール,3x3 バスケットボール,名古屋・港区,金城ふ頭駅前特設コート,◎,金城ふ頭需要,selected_master_match
2026-08-10,competition,88,88,34,GYM02,70,2026-09-22,12:00:00,19:15:00,名古屋市総合体育館［レインボーホール］,体操（体操）,体操（体操）,体操（体操） - GYM02,女子予選 ／ 女子個人総合決勝 /表彰式 / メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,normalized,名古屋市総合体育館[レインボーホール],愛知,〒457-0833 愛知県名古屋市南区東又兵ヱ町５丁目１−５,体操,体操、新体操、トランポリン,名古屋・南区,NGKホール,◎,大規模観客需要,selected_master_match
2026-08-10,competition,106,106,35,HBL06,31,2026-09-22,12:30:00,20:00:00,春日井市総合体育館,ハンドボール,ハンドボール,ハンドボール - HBL06,女子予選ラウンド（4試合）,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,春日井市総合体育館,愛知,〒486-0804 愛知県春日井市鷹来町４１９６番地３,ハンドボール,ハンドボール,春日井,春日井市総合体育館,○,名古屋北部へ波及,selected_master_match
2026-08-10,competition,329,329,32,FBL21,46,2026-09-22,14:00:00,21:00:00,名古屋市瑞穂公園ラグビー場,サッカー,サッカー,サッカー - FBL21,男子1次ラウンド（2試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市瑞穂公園ラグビー場,愛知,〒467-0062 愛知県名古屋市瑞穂区山下通５丁目４,サッカー、ラグビー,サッカー、ラグビー７s,名古屋・瑞穂区,パロマ瑞穂ラグビー場,◎,観客集中,selected_master_match
2026-08-10,competition,330,330,32,FBL22,43,2026-09-22,14:00:00,16:00:00,名古屋市港サッカー場,サッカー,サッカー,サッカー - FBL22,男子1次ラウンド（1試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市港サッカー場,愛知,〒455-0845 愛知県名古屋市港区野跡４丁目１１−１２,サッカー,サッカー,名古屋・港区,CSアセット港サッカー場,◎,市内会場,selected_master_match
2026-08-10,competition,388,388,44,SEW06,45,2026-09-22,14:00:00,17:00:00,名古屋市瑞穂公園体育館,セパタクロー,セパタクロー,セパタクロー - SEW06,女子チームレグ 予選,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市瑞穂公園体育館,愛知,〒467-0027 愛知県名古屋市瑞穂区田辺通３丁目4,セパタクロー,セパタクロー,名古屋・瑞穂区,パロマ瑞穂アリーナ,◎,市内会場,selected_master_match
2026-08-10,competition,478,478,23,CKT08,34,2026-09-22,14:00:00,17:00:00,愛知県口論義運動公園,クリケット（T20）,クリケット（T20）,クリケット (T20) - CKT08,女子決勝 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知県口論義運動公園,愛知,〒470-0103 愛知県日進市北新町西口論義３２３−８,クリケット,クリケット,日進,愛知県口論義運動公園,○,名古屋東部から近い,selected_master_match
2026-08-10,competition,262,262,8,WPO03,40,2026-09-22,14:30:00,19:15:00,名古屋市総合体育館［レインボープール］,水泳 (水球),水泳 (水球),水泳（水球） - WPO03,女子総当たり戦（3試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,normalized,名古屋市総合体育館[レインボープール],愛知,〒457-0833 愛知県名古屋市南区東又兵ヱ町５丁目１−５,水泳,水球,名古屋・南区,NGKアリーナ,◎,笠寺駅・タクシー需要,selected_master_match
2026-08-10,competition,402,402,38,KAB04,61,2026-09-22,16:00:00,20:20:00,東海市民体育館,カバディ,カバディ,カバディ - KAB04,男子予選ラウンド ／ 女子予選ラウンド （４試合）,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,東海市民体育館,愛知,〒477-0037 愛知県東海市高横須賀町桝形１−１,カバディ,カバディ,東海,東海市民体育館,○,名古屋南部と連続した営業圏,selected_master_match
2026-08-10,competition,26,26,15,BK304,39,2026-09-22,17:40:00,21:00:00,金城ふ頭駅前特設コート,3x3 バスケットボール,3x3 バスケットボール,3×3 バスケットボール - BK304,女子予選プール（4試合） ／ 男子予選プール（4試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,金城ふ頭駅前特設コート,愛知,〒455-0848 愛知県名古屋市港区金城ふ頭３丁目２番１,バスケットボール,3x3 バスケットボール,名古屋・港区,金城ふ頭駅前特設コート,◎,金城ふ頭需要,selected_master_match
2026-08-10,competition,169,169,50,TTE05,60,2026-09-22,19:20:00,21:50:00,スカイホール豊田,卓球,卓球,卓球 - TTE05,男子団体準々決勝 ／ 女子団体準々決勝,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,スカイホール豊田,愛知,〒471-0861 愛知県豊田市八幡町１丁目２０−２０ 豊田市総合体育館,卓球,卓球,豊田,スカイホール豊田,○,大会規模を考慮,selected_master_match
2026-08-10,competition,379,379,59,WSU06,16,2026-09-22,19:30:00,21:30:00,愛知県武道館,武術太極拳,武術太極拳,武術太極拳 - WSU06,男子散打 準々決勝 ／ 女子散打 準々決勝,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知県武道館,愛知,〒455-0078 愛知県名古屋市港区丸池町１丁目１−４,コンバットスポーツ、武術太極拳,柔術、クラッシュ、武術太極拳,名古屋・港区,愛知県武道館,◎,市内会場,selected_master_match
2026-08-10,competition,356,356,52,TST05,41,2026-09-23,09:00:00,17:30:00,名古屋市東山公園テニスセンター,ソフトテニス,ソフトテニス,ソフトテニス - TST05,男子シングルス ／ 準々決勝～決勝 ／ 女子シングルス ／ 準々決勝～決勝 / メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市東山公園テニスセンター,愛知,〒468-0071 愛知県名古屋市天白区天白町大字八事裏山６０−１９,テニス,テニス、ソフトテニス,名古屋・千種区,東山公園テニスセンター,◎,市内会場,selected_master_match
2026-08-10,competition,380,380,59,WSU07,16,2026-09-23,09:00:00,16:30:00,愛知県武道館,武術太極拳,武術太極拳,武術太極拳 - WSU07,男子刀術・棍術 決勝 ／ 女子剣術・槍術 決勝 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知県武道館,愛知,〒455-0078 愛知県名古屋市港区丸池町１丁目１−４,コンバットスポーツ、武術太極拳,柔術、クラッシュ、武術太極拳,名古屋・港区,愛知県武道館,◎,市内会場,selected_master_match
2026-08-10,competition,389,389,44,SEW07,45,2026-09-23,09:00:00,12:00:00,名古屋市瑞穂公園体育館,セパタクロー,セパタクロー,セパタクロー - SEW07,男子チームレグ 予選,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市瑞穂公園体育館,愛知,〒467-0027 愛知県名古屋市瑞穂区田辺通３丁目4,セパタクロー,セパタクロー,名古屋・瑞穂区,パロマ瑞穂アリーナ,◎,市内会場,selected_master_match
2026-08-10,competition,457,457,48,SQU01,49,2026-09-23,09:00:00,18:30:00,名古屋金城ふ頭アリーナ,スカッシュ,スカッシュ,スカッシュ - SQU01,女子個人戦1回戦 ／ 男子個人戦1回戦 ／ 混合ダブルス1回戦 ／ 女子個人戦2回戦 ／ 男子個人戦2回戦,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋金城ふ頭アリーナ,愛知,〒455-0848 愛知県名古屋市港区金城ふ頭２丁目7番,スカッシュ,スカッシュ,名古屋・港区,名古屋金城ふ頭アリーナ,◎,金城ふ頭需要,selected_master_match
2026-08-10,competition,298,298,11,BDM04,27,2026-09-23,09:30:00,20:30:00,一宮市総合体育館,バドミントン,バドミントン,バドミントン - BDM04,女子団体 準決勝 ／ 男子団体 準決勝,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,一宮市総合体育館,愛知,〒491-0135 愛知県一宮市光明寺白山前２０,バドミントン,バドミントン,一宮,一宮市総合体育館,○,名駅を交通拠点にする可能性,selected_master_match
2026-08-10,competition,403,403,38,KAB05,61,2026-09-23,09:30:00,14:00:00,東海市民体育館,カバディ,カバディ,カバディ - KAB05,男子予選ラウンド ／ 女子予選ラウンド （４試合）,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,東海市民体育館,愛知,〒477-0037 愛知県東海市高横須賀町桝形１−１,カバディ,カバディ,東海,東海市民体育館,○,名古屋南部と連続した営業圏,selected_master_match
2026-08-10,competition,170,170,50,TTE06,60,2026-09-23,10:00:00,14:30:00,スカイホール豊田,卓球,卓球,卓球 - TTE06,混合ダブルス３回戦、４回戦 ／ 男子シングルス１回戦 ／ 女子シングルス１回戦 ／ 男子ダブルス１回戦,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,スカイホール豊田,愛知,〒471-0861 愛知県豊田市八幡町１丁目２０−２０ 豊田市総合体育館,卓球,卓球,豊田,スカイホール豊田,○,大会規模を考慮,selected_master_match
2026-08-10,competition,221,221,57,WLF01,47,2026-09-23,10:00:00,12:00:00,名古屋市中小企業振興会館,ウエイトリフティング,ウエイトリフティング,ウエイトリフティング - WLF01,女子49kg級 グループB ／ 女子53kg級 グループB,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市中小企業振興会館,愛知,〒464-0856 愛知県名古屋市千種区吹上２丁目６−３,ウエイトリフティング,ウエイトリフティング,名古屋・千種区,吹上ホール,◎,市中心部に近い,selected_master_match
2026-08-10,competition,27,27,15,BK305,39,2026-09-23,12:00:00,15:20:00,金城ふ頭駅前特設コート,3x3 バスケットボール,3x3 バスケットボール,3×3 バスケットボール - BK305,女子予選プール（4試合） ／ 男子予選プール（4試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,金城ふ頭駅前特設コート,愛知,〒455-0848 愛知県名古屋市港区金城ふ頭３丁目２番１,バスケットボール,3x3 バスケットボール,名古屋・港区,金城ふ頭駅前特設コート,◎,金城ふ頭需要,selected_master_match
2026-08-10,competition,108,108,35,HBL08,31,2026-09-23,12:30:00,20:00:00,春日井市総合体育館,ハンドボール,ハンドボール,ハンドボール - HBL08,女子予選ラウンド（4試合）,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,春日井市総合体育館,愛知,〒486-0804 愛知県春日井市鷹来町４１９６番地３,ハンドボール,ハンドボール,春日井,春日井市総合体育館,○,名古屋北部へ波及,selected_master_match
2026-08-10,competition,89,89,34,GYM03,70,2026-09-23,13:00:00,15:30:00,名古屋市総合体育館［レインボーホール］,体操（体操）,体操（体操）,体操（体操） - GYM03,男子団体 決勝 / 表彰式 / メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,normalized,名古屋市総合体育館[レインボーホール],愛知,〒457-0833 愛知県名古屋市南区東又兵ヱ町５丁目１−５,体操,体操、新体操、トランポリン,名古屋・南区,NGKホール,◎,大規模観客需要,selected_master_match
2026-08-10,competition,222,222,57,WLF02,47,2026-09-23,13:30:00,19:20:00,名古屋市中小企業振興会館,ウエイトリフティング,ウエイトリフティング,ウエイトリフティング - WLF02,女子49kg級 グループA／表彰式 ／ 女子53kg級 グループA／表彰式 / メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市中小企業振興会館,愛知,〒464-0856 愛知県名古屋市千種区吹上２丁目６−３,ウエイトリフティング,ウエイトリフティング,名古屋・千種区,吹上ホール,◎,市中心部に近い,selected_master_match
2026-08-10,competition,390,390,44,SEW08,45,2026-09-23,14:00:00,17:00:00,名古屋市瑞穂公園体育館,セパタクロー,セパタクロー,セパタクロー - SEW08,女子チームレグ 予選,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市瑞穂公園体育館,愛知,〒467-0027 愛知県名古屋市瑞穂区田辺通３丁目4,セパタクロー,セパタクロー,名古屋・瑞穂区,パロマ瑞穂アリーナ,◎,市内会場,selected_master_match
2026-08-10,competition,263,263,8,WPO04,40,2026-09-23,14:30:00,19:15:00,名古屋市総合体育館［レインボープール］,水泳 (水球),水泳 (水球),水泳（水球） - WPO04,女子総当たり戦（3試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,normalized,名古屋市総合体育館[レインボープール],愛知,〒457-0833 愛知県名古屋市南区東又兵ヱ町５丁目１−５,水泳,水球,名古屋・南区,NGKアリーナ,◎,笠寺駅・タクシー需要,selected_master_match
2026-08-10,competition,331,331,32,FBL23,66,2026-09-23,14:30:00,21:30:00,豊田スタジアム,サッカー,サッカー,サッカー - FBL23,男子1次ラウンド（2試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,豊田スタジアム,愛知,〒471-0016 愛知県豊田市千石町７丁目２,サッカー,サッカー,豊田,豊田スタジアム,○,大規模会場のため採用,selected_master_match
2026-08-10,competition,332,332,32,FBL24,67,2026-09-23,14:30:00,21:30:00,ウェーブスタジアム刈谷,サッカー,サッカー,サッカー - FBL24,男子1次ラウンド（2試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,ウェーブスタジアム刈谷,愛知,〒448-0011 愛知県刈谷市築地町荒田１,サッカー,サッカー,刈谷,ウェーブスタジアム刈谷,○,名古屋への交通需要波及,selected_master_match
2026-08-10,competition,404,404,38,KAB06,61,2026-09-23,16:00:00,20:20:00,東海市民体育館,カバディ,カバディ,カバディ - KAB06,男子予選ラウンド ／ 女子予選ラウンド （４試合）,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,東海市民体育館,愛知,〒477-0037 愛知県東海市高横須賀町桝形１−１,カバディ,カバディ,東海,東海市民体育館,○,名古屋南部と連続した営業圏,selected_master_match
2026-08-10,competition,171,171,50,TTE07,60,2026-09-23,17:00:00,22:00:00,スカイホール豊田,卓球,卓球,卓球 - TTE07,男子団体準決勝 ／ 女子団体準決勝,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,スカイホール豊田,愛知,〒471-0861 愛知県豊田市八幡町１丁目２０−２０ 豊田市総合体育館,卓球,卓球,豊田,スカイホール豊田,○,大会規模を考慮,selected_master_match
2026-08-10,competition,28,28,15,BK306,39,2026-09-23,17:40:00,21:00:00,金城ふ頭駅前特設コート,3x3 バスケットボール,3x3 バスケットボール,3×3 バスケットボール - BK306,女子予選プール（4試合） ／ 男子予選プール（4試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,金城ふ頭駅前特設コート,愛知,〒455-0848 愛知県名古屋市港区金城ふ頭３丁目２番１,バスケットボール,3x3 バスケットボール,名古屋・港区,金城ふ頭駅前特設コート,◎,金城ふ頭需要,selected_master_match
2026-08-10,competition,90,90,34,GYM04,70,2026-09-23,19:00:00,21:00:00,名古屋市総合体育館［レインボーホール］,体操（体操）,体操（体操）,体操（体操） - GYM04,女子団体 決勝 / 表彰式 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,normalized,名古屋市総合体育館[レインボーホール],愛知,〒457-0833 愛知県名古屋市南区東又兵ヱ町５丁目１−５,体操,体操、新体操、トランポリン,名古屋・南区,NGKホール,◎,大規模観客需要,selected_master_match
2026-08-10,competition,381,381,59,WSU08,16,2026-09-23,19:30:00,21:30:00,愛知県武道館,武術太極拳,武術太極拳,武術太極拳 - WSU08,男子散打 準決勝 ／ 女子散打 準決勝,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知県武道館,愛知,〒455-0078 愛知県名古屋市港区丸池町１丁目１−４,コンバットスポーツ、武術太極拳,柔術、クラッシュ、武術太極拳,名古屋・港区,愛知県武道館,◎,市内会場,selected_master_match
2026-08-10,competition,391,391,44,SEW09,45,2026-09-24,09:00:00,12:00:00,名古屋市瑞穂公園体育館,セパタクロー,セパタクロー,セパタクロー - SEW09,男子チームレグ 準決勝,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,名古屋市瑞穂公園体育館,愛知,〒467-0027 愛知県名古屋市瑞穂区田辺通３丁目4,セパタクロー,セパタクロー,名古屋・瑞穂区,パロマ瑞穂アリーナ,◎,市内会場,selected_master_match
2026-08-10,competition,479,479,23,CKT09,34,2026-09-24,09:00:00,12:00:00,愛知県口論義運動公園,クリケット（T20）,クリケット（T20）,クリケット (T20) - CKT09,男子予選ラウンド,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,愛知県口論義運動公園,愛知,〒470-0103 愛知県日進市北新町西口論義３２３−８,クリケット,クリケット,日進,愛知県口論義運動公園,○,名古屋東部から近い,selected_master_match
2026-08-10,competition,299,299,11,BDM05,27,2026-09-24,09:30:00,20:30:00,一宮市総合体育館,バドミントン,バドミントン,バドミントン - BDM05,女子団体 決勝 ／ 表彰式 ／ 男子団体 決勝 ／ 表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3,exact,一宮市総合体育館,愛知,〒491-0135 愛知県一宮市光明寺白山前２０,バドミントン,バドミントン,一宮,一宮市総合体育館,○,名駅を交通拠点にする可能性,selected_master_match
